filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03001.png,1,0,0.5012369155883789,0,1,1,1,1,1,1
03002.png,1,0,0.5012670159339905,0,1,1,1,1,1,1
03003.png,1,0,0.501253604888916,0,1,1,1,1,1,1
03004.png,1,0,0.5012149214744568,0,1,1,1,1,1,1
03005.png,1,0,0.5012376308441162,0,1,1,1,1,0,1
03006.png,1,0,0.5012285113334656,0,1,1,1,1,1,1
03007.png,1,0,0.5012339949607849,0,1,1,1,1,0,1
03008.png,1,0,0.5012683272361755,0,1,1,1,1,1,1
03009.png,1,0,0.5012376308441162,0,1,1,1,1,0,1
03010.png,1,0,0.5012394785881042,0,1,1,1,1,1,1
03011.png,1,0,0.5012243390083313,0,1,1,1,1,1,1
03012.png,1,0,0.5012440085411072,0,1,1,1,1,0,1
03013.png,1,0,0.5012430548667908,0,1,1,1,1,1,1
03014.png,1,0,0.5012386441230774,0,0,0,0,0,0,0
03015.png,1,0,0.5012773275375366,0,1,1,1,1,1,1
03016.png,1,0,0.5012497305870056,0,1,1,1,1,1,1
03017.png,1,0,0.5012478828430176,0,1,1,1,1,0,1
03018.png,1,0,0.5012550950050354,0,1,1,1,1,1,1
03019.png,1,0,0.5012166500091553,0,1,1,1,1,1,1
03020.png,1,0,0.501267671585083,0,1,1,1,0,1,1
03021.png,1,0,0.5012527704238892,0,1,1,1,1,1,1
03022.png,1,0,0.5012509822845459,0,1,1,0,1,0,1
03023.png,1,0,0.5012400150299072,0,1,1,1,1,1,1
03024.png,1,0,0.5012421607971191,0,1,1,1,1,1,1
03025.png,1,0,0.5012515187263489,0,1,1,1,0,1,1
03026.png,1,0,0.5012407302856445,0,1,1,1,1,1,1
03027.png,1,0,0.5012227296829224,0,1,0,1,1,1,1
03028.png,1,0,0.5012200474739075,0,1,1,1,1,1,1
03029.png,1,0,0.5012279152870178,0,1,1,1,1,1,1
03030.png,1,0,0.5012356042861938,0,1,1,1,1,1,1
03031.png,1,0,0.5012184381484985,0,1,1,1,1,1,1
03032.png,1,0,0.5012670159339905,0,1,1,1,1,1,1
03033.png,1,0,0.5012421607971191,0,1,1,1,1,1,1
03034.png,1,0,0.5012279152870178,0,1,1,1,1,1,1
03035.png,1,0,0.501267671585083,0,1,1,1,0,1,1
03036.png,1,0,0.5012279152870178,0,1,1,1,1,1,1
03037.png,1,0,0.5012340545654297,0,1,1,1,1,0,1
03038.png,1,0,0.5012166500091553,0,1,1,1,1,1,1
03039.png,1,0,0.5012520551681519,0,0,0,0,0,0,0
03040.png,1,0,0.5012341141700745,0,1,1,1,1,0,1
03041.png,1,0,0.5012356042861938,0,1,1,1,1,1,1
03042.png,1,0,0.5012683272361755,0,1,1,1,1,1,1
03043.png,1,0,0.5012304782867432,0,1,1,1,1,0,1
03044.png,1,0,0.5012326836585999,0,1,1,1,1,1,1
03045.png,1,0,0.5012304782867432,0,1,1,1,1,0,1
03046.png,1,0,0.5012670159339905,0,1,1,1,1,1,1
03047.png,1,0,0.5012421607971191,0,1,1,1,1,1,1
03048.png,1,0,0.501229465007782,0,1,1,1,1,1,1
03049.png,1,0,0.5012339949607849,0,1,1,1,1,0,1
03050.png,1,0,0.5012200474739075,0,1,1,1,1,1,1
03051.png,1,0,0.5012282133102417,0,1,1,1,1,1,1
03052.png,1,0,0.5012319684028625,0,1,1,1,1,1,1
03053.png,1,0,0.5012333393096924,0,1,1,1,1,1,1
03054.png,1,0,0.5012386441230774,0,0,0,0,0,0,0
03055.png,1,0,0.5012384057044983,0,1,1,1,1,0,1
03056.png,1,0,0.5012485980987549,0,1,0,0,0,0,0
03057.png,1,0,0.5012602210044861,0,1,1,1,1,1,1
03058.png,1,0,0.5012586116790771,0,1,1,1,1,0,1
03059.png,1,0,0.501267671585083,0,1,1,1,0,1,1
03060.png,1,0,0.5012497305870056,0,1,1,1,1,1,1
03061.png,1,0,0.5012345910072327,0,1,1,1,1,0,1
03062.png,1,0,0.5012305974960327,0,1,1,1,1,1,1
03063.png,1,0,0.5012430548667908,0,1,1,1,1,1,1
03064.png,1,0,0.5012333393096924,0,1,1,1,1,1,1
03065.png,1,0,0.5012430548667908,0,1,1,1,1,1,1
03066.png,1,0,0.5012214183807373,0,1,1,1,1,1,1
03067.png,1,0,0.501263439655304,0,1,1,1,1,1,1
03068.png,1,0,0.5012076497077942,0,1,1,1,1,1,1
03069.png,1,0,0.5012540221214294,0,1,1,1,1,0,1
03070.png,1,0,0.5012515187263489,0,1,1,1,0,1,1
03071.png,1,0,0.5012149214744568,0,1,1,1,1,1,1
03072.png,1,0,0.5012223720550537,0,1,1,1,1,0,1
03073.png,1,0,0.5012214183807373,0,1,1,1,1,1,1
03074.png,1,0,0.5012227296829224,0,1,0,1,1,1,1
03075.png,1,0,0.5012432336807251,0,1,1,1,0,1,1
03076.png,1,0,0.5012540221214294,0,1,1,1,1,0,1
03077.png,1,0,0.5012086033821106,0,1,1,1,1,1,1
03078.png,1,0,0.5012550950050354,0,1,1,1,1,1,1
03079.png,1,0,0.5012340545654297,0,1,1,1,1,0,1
03080.png,1,0,0.5012534856796265,0,1,1,1,1,1,1
03081.png,1,0,0.5012304782867432,0,1,1,1,1,0,1
03082.png,1,0,0.5012432336807251,0,1,1,1,0,1,1
03083.png,1,0,0.5012184381484985,0,1,1,1,1,1,1
03084.png,1,0,0.5012285113334656,0,1,1,1,1,1,1
03085.png,1,0,0.5012527704238892,0,1,1,1,1,1,1
03086.png,1,0,0.5012613534927368,0,1,1,1,1,1,1
03087.png,1,0,0.5012520551681519,0,0,0,0,0,0,0
03088.png,1,0,0.5012450814247131,0,1,1,1,1,1,1
03089.png,1,0,0.5012573003768921,0,1,1,1,1,1,1
03090.png,1,0,0.5012341141700745,0,1,1,1,1,0,1
03091.png,1,0,0.5012527704238892,0,1,1,1,1,1,1
03092.png,1,0,0.5012388229370117,0,1,1,1,1,1,1
03093.png,1,0,0.5012550950050354,0,1,1,1,1,1,1
03094.png,1,0,0.5012409687042236,0,1,1,1,1,0,1
03095.png,1,0,0.5012362599372864,0,1,1,1,1,1,1
03096.png,1,0,0.5012515187263489,0,1,1,1,0,1,1
03097.png,1,0,0.5012602210044861,0,1,1,1,1,1,1
03098.png,1,0,0.5012204051017761,0,1,1,1,0,1,1
03099.png,1,0,0.5012227296829224,0,1,0,1,1,1,1
03100.png,1,0,0.5012613534927368,0,1,1,1,1,1,1
03101.png,1,0,0.5012384057044983,0,1,1,1,1,0,1
03102.png,1,0,0.5012200474739075,0,1,1,1,1,1,1
03103.png,1,0,0.501283586025238,0,1,1,1,1,1,1
03104.png,1,0,0.501267671585083,0,1,1,1,0,1,1
03105.png,1,0,0.5012200474739075,0,1,1,1,1,1,1
