filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03001.png,0,0,0.5010719001293182,0,1,1,1,0,0,1
03002.png,0,0,0.5010966956615448,0,1,0,0,0,0,1
03003.png,0,0,0.5011157989501953,0,0,0,0,0,0,0
03004.png,0,0,0.5010893940925598,0,1,0,1,0,1,0
03005.png,0,0,0.5010820925235748,0,0,0,0,0,0,0
03006.png,0,0,0.5010913610458374,0,1,0,0,0,0,1
03007.png,0,0,0.5010726749897003,0,1,1,1,0,0,1
03008.png,0,0,0.5010925531387329,0,1,0,0,0,0,0
03009.png,0,0,0.5010668933391571,0,1,1,0,0,0,1
03010.png,0,0,0.5010874271392822,0,1,0,0,0,0,1
03011.png,0,0,0.5010917782783508,0,0,0,0,0,0,0
03012.png,0,0,0.5011104643344879,0,0,0,0,0,0,0
03013.png,0,0,0.5011059641838074,0,1,0,0,0,0,0
03014.png,0,0,0.5010660886764526,0,0,0,0,0,0,1
03015.png,0,0,0.5010875463485718,0,1,0,0,0,0,0
03016.png,0,0,0.5010876059532166,0,1,0,0,0,0,1
03017.png,0,0,0.5011023283004761,0,1,1,0,1,0,1
03018.png,0,0,0.5010755062103271,0,1,1,0,0,0,1
03019.png,0,0,0.5010939836502075,0,1,0,0,0,0,1
03020.png,0,0,0.5010859668254852,0,1,0,0,0,0,0
03021.png,0,0,0.5010773539543152,0,0,0,0,0,0,1
03022.png,0,0,0.501036524772644,0,1,1,0,0,0,1
03023.png,0,0,0.5010886788368225,0,1,1,0,0,0,1
03024.png,0,0,0.5011069774627686,0,0,1,0,0,0,1
03025.png,0,0,0.5010892748832703,0,1,1,0,0,0,1
03026.png,0,0,0.5011031031608582,0,1,0,1,0,0,0
03027.png,0,0,0.5010528862476349,1,0,0,0,0,0,0
03028.png,0,0,0.5010458827018738,0,1,1,0,0,0,1
03029.png,0,0,0.5010750889778137,0,1,0,0,0,0,1
03030.png,0,0,0.5010975301265717,0,1,1,0,1,0,1
03031.png,0,0,0.5010994374752045,0,1,1,0,0,0,1
03032.png,0,0,0.5010852515697479,0,1,0,0,0,0,0
03033.png,0,0,0.5011051297187805,0,1,0,0,0,1,0
03034.png,0,0,0.5010700523853302,0,1,1,1,0,1,1
03035.png,0,0,0.501105010509491,0,1,1,1,0,1,1
03036.png,0,0,0.5010695159435272,0,0,0,0,0,0,0
03037.png,0,0,0.5010941922664642,0,1,1,0,0,0,1
03038.png,0,0,0.5010603666305542,0,1,1,0,0,0,1
03039.png,0,0,0.5010726153850555,0,1,0,0,0,0,1
03040.png,0,0,0.5011103451251984,0,1,0,0,0,0,1
03041.png,0,0,0.5010991990566254,0,0,0,0,0,0,0
03042.png,0,0,0.5010887980461121,0,1,0,1,0,0,1
03043.png,0,0,0.5010911226272583,0,1,0,1,0,0,1
03044.png,0,0,0.5010838806629181,0,1,0,0,0,0,0
03045.png,0,0,0.5010925531387329,0,1,0,0,0,1,1
03046.png,0,0,0.5010809004306793,0,1,1,1,0,1,1
03047.png,0,0,0.501111775636673,0,0,0,0,0,0,0
03048.png,0,0,0.5010846555233002,0,0,1,0,0,0,1
03049.png,0,0,0.5011127293109894,0,1,0,0,0,0,1
